Day,Time,Area1,Area2,Area3,Area4,Area5
6,9:00,0.62221823,0.678525835,0.723535893,0.700090823,0.582330444
6,10:00,0.64664783,0.685191787,0.744000475,0.703163479,0.608767791
6,11:00,0.672240745,0.685932448,0.725051788,0.70142396,0.633694433
6,12:00,0.628034802,0.680007157,0.743242527,0.691116426,0.66844066
6,13:00,0.587318801,0.646677397,0.734147158,0.690179377,0.69563336
6,14:00,0.591972058,0.658527978,0.728841526,0.692990523,0.697144066
6,15:00,0.586155487,0.660749962,0.711408734,0.692990523,0.675238835
6,16:00,0.588482115,0.65926864,0.687912363,0.696738717,0.66013178
6,17:00,0.641994573,0.68148848,0.703071312,0.706109202,0.666929955
6,18:00,0.687363831,0.705930304,0.735663053,0.734220657,0.661642485
6,19:00,0.744366232,0.740000726,0.757643529,0.727661318,0.666929955
6,20:00,0.732733089,0.725187499,0.752337897,0.725787221,0.700165477
6,21:00,0.712956746,0.711855595,0.749306107,0.729535415,0.746997349
6,22:00,0.640831259,0.694079723,0.74551637,0.724850172,0.739443821
6,23:00,0.531479715,0.65926864,0.696249785,0.715479687,0.72282606
6,0:00,0.427944742,0.634826815,0.678059046,0.683620038,0.708474357
7,1:00,0.356374473,0.588838479,0.659325686,0.648874705,0.639531249
7,2:00,0.342890603,0.583830599,0.657861469,0.648874705,0.590647908
7,3:00,0.331654045,0.571668603,0.644683519,0.647064498,0.554897404
7,4:00,0.318170174,0.567376133,0.643951411,0.64525429,0.542494168
7,5:00,0.328283077,0.594561771,0.646147736,0.643444083,0.522794911
7,6:00,0.357498129,0.623178232,0.671771528,0.647969601,0.502366052
7,7:00,0.433906728,0.633193994,0.673235744,0.655210431,0.508932471
7,8:00,0.479976618,0.631047759,0.691538453,0.665544176,0.522065309
7,9:00,0.586723924,0.655371751,0.698859536,0.668963775,0.562193426
7,10:00,0.610320698,0.661810455,0.718626461,0.672069973,0.587729499
7,11:00,0.635041126,0.662525866,0.700323753,0.670597193,0.611806369
7,12:00,0.592342204,0.656802574,0.717894353,0.660641053,0.645368066
7,13:00,0.553014249,0.624609055,0.709109053,0.659735949,0.671633742
7,14:00,0.557508872,0.63605564,0.703984294,0.66245126,0.673092947
7,15:00,0.551890593,0.638201874,0.687145803,0.66245126,0.651934485
7,16:00,0.554137905,0.636771051,0.664450444,0.666071675,0.637342443
7,17:00,0.605826074,0.658233397,0.679092611,0.675122712,0.643908862
7,18:00,0.649648653,0.681841977,0.710573269,0.702275822,0.638801647
7,19:00,0.70470779,0.714750907,0.731804411,0.695940096,0.643908862
7,20:00,0.693471231,0.700442677,0.726679653,0.694129889,0.676011355
7,21:00,0.674369081,0.68756527,0.723751219,0.697750303,0.721246686
7,22:00,0.604702418,0.670395393,0.720090678,0.693224785,0.713950665
7,23:00,0.499078768,0.636771051,0.672503636,0.684173748,0.697899418
7,0:00,0.399073396,0.613162471,0.654933036,0.653400223,0.684036978
8,1:00,0.456710332,0.665126598,0.744689518,0.759095036,0.723375407
8,2:00,0.44148149,0.659470638,0.743035814,0.759095036,0.668165986
8,3:00,0.428790789,0.645734737,0.728152483,0.757050567,0.627788947
8,4:00,0.413561947,0.640886772,0.727325631,0.755006097,0.613780587
8,5:00,0.424983578,0.671590551,0.729806186,0.752961628,0.591532014
8,6:00,0.457979402,0.703910319,0.758745998,0.758072801,0.56845942
8,7:00,0.544276172,0.715222237,0.760399701,0.766250679,0.575875611
8,8:00,0.596308048,0.712798255,0.781070996,0.778709182,0.590707993
8,9:00,0.716869712,0.740270057,0.789339513,0.783096284,0.636029159
8,10:00,0.743520185,0.747542005,0.811664511,0.786079494,0.664869902
8,11:00,0.771439728,0.748349999,0.790993217,0.78362867,0.692062602
8,12:00,0.723215063,0.741886046,0.810837659,0.772384088,0.729967577
8,13:00,0.678797607,0.705526307,0.800915438,0.771361853,0.759632341
8,14:00,0.683873888,0.718454214,0.795127476,0.774428557,0.761280383
8,15:00,0.677528537,0.720878197,0.776109885,0.774428557,0.737383768
8,16:00,0.680066678,0.719262208,0.75047748,0.778517496,0.720903344
8,17:00,0.738443904,0.743502034,0.767014516,0.788739844,0.728319535
8,18:00,0.78793764,0.770165842,0.802569142,0.819406886,0.722551386
8,19:00,0.850122077,0.807333575,0.826547843,0.812251243,0.728319535
8,20:00,0.837431376,0.791173691,0.820759881,0.810206773,0.764576468
8,21:00,0.815857183,0.776629796,0.817452474,0.814295712,0.815665783
8,22:00,0.737174834,0.757237935,0.813318215,0.809184538,0.807425571
8,23:00,0.61788224,0.719262208,0.75957285,0.798962191,0.789297104
8,0:00,0.504934997,0.6925984,0.739728407,0.76420621,0.773640701
9,1:00,0.474953215,0.678997164,0.760210215,0.779135096,0.7386198
9,2:00,0.459407106,0.673223373,0.758522059,0.779135096,0.682260183
9,3:00,0.446452015,0.659201307,0.743328658,0.777048034,0.641041955
9,4:00,0.430905906,0.654252342,0.74248458,0.774960971,0.626741754
9,5:00,0.442565488,0.685595784,0.745016813,0.772873909,0.604029669
9,6:00,0.476248724,0.71858888,0.774559538,0.778091565,0.580476396
9,7:00,0.564343344,0.730136464,0.776247694,0.786439815,0.588047091
9,8:00,0.617459217,0.727661981,0.79734964,0.799284638,0.603188481
9,9:00,0.740532582,0.755706113,0.805790418,0.803847649,0.649453838
9,10:00,0.767738274,0.76312956,0.82858052,0.806808498,0.678895429
9,11:00,0.796239474,0.763954387,0.807478574,0.804179848,0.706654644
9,12:00,0.747010128,0.757355768,0.827736442,0.792701003,0.745349306
9,13:00,0.701667309,0.720238535,0.817607508,0.791657472,0.775632086
9,14:00,0.706849346,0.733435773,0.811698963,0.794788066,0.777314462
9,15:00,0.7003718,0.735910255,0.792285173,0.794788066,0.752920001
9,16:00,0.702962818,0.734260601,0.76611876,0.798962191,0.736096235
9,17:00,0.762556237,0.759005423,0.783000317,0.809397504,0.74366693
9,18:00,0.813081092,0.786224727,0.819295664,0.840703443,0.737778612
9,19:00,0.876561039,0.824166788,0.843773921,0.833398724,0.74366693
9,20:00,0.863605948,0.80767024,0.837865377,0.831311661,0.780679216
9,21:00,0.841582293,0.792823346,0.834489065,0.835485786,0.832832891
9,22:00,0.761260728,0.773027489,0.830268676,0.83026813,0.824421008
9,23:00,0.639482872,0.734260601,0.775403616,0.819832817,0.805914865
9,0:00,0.524182561,0.707041296,0.755145748,0.784352753,0.789932287
10,1:00,0.62307,0.692984,0.775761,0.811142,0.7548
10,2:00,0.612234,0.687097,0.774039,0.811142,0.69785
10,3:00,0.603204,0.6728,0.758541,0.809418,0.6562
10,4:00,0.592368,0.667754,0.75768,0.807694,0.64175
10,5:00,0.600495,0.699712,0.760263,0.80597,0.6188
10,6:00,0.623973,0.733352,0.790398,0.81028,0.595
10,7:00,0.685377,0.745126,0.79212,0.817176,0.60265
10,8:00,0.7224,0.742603,0.813645,0.83281268,0.61795
10,9:00,0.808185,0.771197,0.822255,0.8399328,0.6647
10,10:00,0.827148,0.778766,0.845502,0.8390277,0.69445
10,11:00,0.847014,0.779607,0.823977,0.83183,0.7225
10,12:00,0.8127,0.772879,0.844641,0.822348,0.7616
10,13:00,0.781095,0.735034,0.834309,0.821486,0.7922
10,14:00,0.784707,0.74849,0.828282,0.824072,0.7939
10,15:00,0.780192,0.751013,0.808479,0.824072,0.76925
10,16:00,0.781998,0.749331,0.781788,0.82752,0.75225
10,17:00,0.823536,0.774561,0.799008,0.83614,0.7599
10,18:00,0.858753,0.802314,0.836031,0.862,0.75395
10,19:00,0.903,0.841,0.861,0.855966,0.7599
10,20:00,0.89397,0.82418,0.854973,0.854242,0.7973
10,21:00,0.878619,0.809042,0.851529,0.85769,0.85
10,22:00,0.822633,0.788858,0.847224,0.85338,0.8415
10,23:00,0.737751,0.749331,0.791259,0.84476,0.8228
10,0:00,0.657384,0.721578,0.770595,0.815452,0.80665
11,1:00,0.474953215,0.678997164,0.760210215,0.779135096,0.7386198
11,2:00,0.459407106,0.673223373,0.758522059,0.779135096,0.682260183
11,3:00,0.446452015,0.659201307,0.743328658,0.777048034,0.641041955
11,4:00,0.430905906,0.654252342,0.74248458,0.774960971,0.626741754
11,5:00,0.442565488,0.685595784,0.745016813,0.772873909,0.604029669
11,6:00,0.476248724,0.71858888,0.774559538,0.778091565,0.580476396
11,7:00,0.564343344,0.730136464,0.776247694,0.786439815,0.588047091
11,8:00,0.617459217,0.727661981,0.79734964,0.799284638,0.603188481
11,9:00,0.740532582,0.755706113,0.805790418,0.803847649,0.649453838
11,10:00,0.767738274,0.76312956,0.82858052,0.806808498,0.678895429
11,11:00,0.796239474,0.763954387,0.807478574,0.804179848,0.706654644
11,12:00,0.747010128,0.757355768,0.827736442,0.792701003,0.745349306
11,13:00,0.701667309,0.720238535,0.817607508,0.791657472,0.775632086
11,14:00,0.706849346,0.733435773,0.811698963,0.794788066,0.777314462
11,15:00,0.7003718,0.735910255,0.792285173,0.794788066,0.752920001
11,16:00,0.702962818,0.734260601,0.76611876,0.798962191,0.736096235
11,17:00,0.762556237,0.759005423,0.783000317,0.809397504,0.74366693
11,18:00,0.813081092,0.786224727,0.819295664,0.840703443,0.737778612
11,19:00,0.876561039,0.824166788,0.843773921,0.833398724,0.74366693
11,20:00,0.863605948,0.80767024,0.837865377,0.831311661,0.780679216
11,21:00,0.841582293,0.792823346,0.834489065,0.835485786,0.832832891
11,22:00,0.761260728,0.773027489,0.830268676,0.83026813,0.824421008
11,23:00,0.639482872,0.734260601,0.775403616,0.819832817,0.805914865
11,0:00,0.524182561,0.707041296,0.755145748,0.784352753,0.789932287
12,1:00,0.44758889,0.658191314,0.73692917,0.749075006,0.715753211
12,2:00,0.432518682,0.652594271,0.735292692,0.749075006,0.661118888
12,3:00,0.419960176,0.639001452,0.720564395,0.747051833,0.621162443
12,4:00,0.404889968,0.634203986,0.719746156,0.74502866,0.607300003
12,5:00,0.416192624,0.664587935,0.722200872,0.743005487,0.585283186
12,6:00,0.448844741,0.696571038,0.750839228,0.74806342,0.562450932
12,7:00,0.534242586,0.707765124,0.752475705,0.756156111,0.569789871
12,8:00,0.585732463,0.705366392,0.772931674,0.768421454,0.584467749
12,9:00,0.705038277,0.73255203,0.781114061,0.772720601,0.62931682
12,10:00,0.731411141,0.739748228,0.803206507,0.775714992,0.657857138
12,11:00,0.759039855,0.740547805,0.782750538,0.773353081,0.68476658
12,12:00,0.71131753,0.734151185,0.802388268,0.76222563,0.722276713
12,13:00,0.667362757,0.698170193,0.792569403,0.761214044,0.751632468
12,14:00,0.672386159,0.710963435,0.786841732,0.764248803,0.753263343
12,15:00,0.666106906,0.713362167,0.768022241,0.764248803,0.729615651
12,16:00,0.668618607,0.711763012,0.742656841,0.768295149,0.713306898
12,17:00,0.726387738,0.73575034,0.759021615,0.778411013,0.720645837
12,18:00,0.775365914,0.7621364,0.794205881,0.808758607,0.714937774
12,19:00,0.836902597,0.798916969,0.817934804,0.801677502,0.720645837
12,20:00,0.82434409,0.782925417,0.812207133,0.799654329,0.756525094
12,21:00,0.802994629,0.768533021,0.808934178,0.803700675,0.807082229
12,22:00,0.725131887,0.749343159,0.804842984,0.798642743,0.798927852
12,23:00,0.607081925,0.711763012,0.751657467,0.788526878,0.780988224
12,0:00,0.495311216,0.685376952,0.732019737,0.754132938,0.765494908
13,1:00,0.383738798,0.60964433,0.682606731,0.678934795,0.662397838
13,2:00,0.369779027,0.6044597,0.681090836,0.678934795,0.611789202
13,3:00,0.358145884,0.591868457,0.667447782,0.677060698,0.574776916
13,4:00,0.344186112,0.587424489,0.666689834,0.675186601,0.561935919
13,5:00,0.354655941,0.61556962,0.668963677,0.673312504,0.541541394
13,6:00,0.384902113,0.645196074,0.695491838,0.677997747,0.520391516
13,7:00,0.464007485,0.655565333,0.697007733,0.685494135,0.527189691
13,8:00,0.511703372,0.653343349,0.715956419,0.696407359,0.540786041
13,9:00,0.62221823,0.678525835,0.723535893,0.700090823,0.582330444
13,10:00,0.64664783,0.685191787,0.744000475,0.703163479,0.608767791
13,11:00,0.672240745,0.685932448,0.725051788,0.70142396,0.633694433
13,12:00,0.628034802,0.680007157,0.743242527,0.691116426,0.66844066
13,13:00,0.587318801,0.646677397,0.734147158,0.690179377,0.69563336
13,14:00,0.591972058,0.658527978,0.728841526,0.692990523,0.697144066
13,15:00,0.586155487,0.660749962,0.711408734,0.692990523,0.675238835
13,16:00,0.588482115,0.65926864,0.687912363,0.696738717,0.66013178
13,17:00,0.641994573,0.68148848,0.703071312,0.706109202,0.666929955
13,18:00,0.687363831,0.705930304,0.735663053,0.734220657,0.661642485
13,19:00,0.744366232,0.740000726,0.757643529,0.727661318,0.666929955
13,20:00,0.732733089,0.725187499,0.752337897,0.725787221,0.700165477
13,21:00,0.712956746,0.711855595,0.749306107,0.729535415,0.746997349
13,22:00,0.640831259,0.694079723,0.74551637,0.724850172,0.739443821
13,23:00,0.531479715,0.65926864,0.696249785,0.715479687,0.72282606
13,0:00,0.427944742,0.634826815,0.678059046,0.683620038,0.708474357
14,1:00,0.356374473,0.588838479,0.659325686,0.648874705,0.639531249
14,2:00,0.342890603,0.583830599,0.657861469,0.648874705,0.590647908
14,3:00,0.331654045,0.571668603,0.644683519,0.647064498,0.554897404
14,4:00,0.318170174,0.567376133,0.643951411,0.64525429,0.542494168
14,5:00,0.328283077,0.594561771,0.646147736,0.643444083,0.522794911
14,6:00,0.357498129,0.623178232,0.671771528,0.647969601,0.502366052
14,7:00,0.433906728,0.633193994,0.673235744,0.655210431,0.508932471
14,8:00,0.479976618,0.631047759,0.691538453,0.665544176,0.522065309
14,9:00,0.586723924,0.655371751,0.698859536,0.668963775,0.562193426
14,10:00,0.610320698,0.661810455,0.718626461,0.672069973,0.587729499
14,11:00,0.635041126,0.662525866,0.700323753,0.670597193,0.611806369
14,12:00,0.592342204,0.656802574,0.717894353,0.660641053,0.645368066
14,13:00,0.553014249,0.624609055,0.709109053,0.659735949,0.671633742
14,14:00,0.557508872,0.63605564,0.703984294,0.66245126,0.673092947
14,15:00,0.551890593,0.638201874,0.687145803,0.66245126,0.651934485
14,16:00,0.554137905,0.636771051,0.664450444,0.666071675,0.637342443
14,17:00,0.605826074,0.658233397,0.679092611,0.675122712,0.643908862
14,18:00,0.649648653,0.681841977,0.710573269,0.702275822,0.638801647
14,19:00,0.70470779,0.714750907,0.731804411,0.695940096,0.643908862
14,20:00,0.693471231,0.700442677,0.726679653,0.694129889,0.676011355
14,21:00,0.674369081,0.68756527,0.723751219,0.697750303,0.721246686
14,22:00,0.604702418,0.670395393,0.720090678,0.693224785,0.713950665
14,23:00,0.499078768,0.636771051,0.672503636,0.684173748,0.697899418
14,0:00,0.399073396,0.613162471,0.654933036,0.653400223,0.684036978
15,1:00,0.456710332,0.665126598,0.744689518,0.759095036,0.723375407
15,2:00,0.44148149,0.659470638,0.743035814,0.759095036,0.668165986
15,3:00,0.428790789,0.645734737,0.728152483,0.757050567,0.627788947
15,4:00,0.413561947,0.640886772,0.727325631,0.755006097,0.613780587
15,5:00,0.424983578,0.671590551,0.729806186,0.752961628,0.591532014
15,6:00,0.457979402,0.703910319,0.758745998,0.758072801,0.56845942
15,7:00,0.544276172,0.715222237,0.760399701,0.766250679,0.575875611
15,8:00,0.596308048,0.712798255,0.781070996,0.778709182,0.590707993
15,9:00,0.716869712,0.740270057,0.789339513,0.783096284,0.636029159
15,10:00,0.743520185,0.747542005,0.811664511,0.786079494,0.664869902
15,11:00,0.771439728,0.748349999,0.790993217,0.78362867,0.692062602
15,12:00,0.723215063,0.741886046,0.810837659,0.772384088,0.729967577
15,13:00,0.678797607,0.705526307,0.800915438,0.771361853,0.759632341
15,14:00,0.683873888,0.718454214,0.795127476,0.774428557,0.761280383
15,15:00,0.677528537,0.720878197,0.776109885,0.774428557,0.737383768
15,16:00,0.680066678,0.719262208,0.75047748,0.778517496,0.720903344
